	Acetate1	Acetate2	Acetate3	Acetate4	Acetate5	Acetate6	Glucose1	Glucose2	Glucose3	Glucose4	Glucose5	Glucose6	Glucose7	Glucose8	Glycerol1	Glycerol2	Xylose1	Xylose2	Xylose3	Xylose4	Xylose5	Xylose6	Xylose7	Xylose8
b2696	1.01E-05	9.51E-06	3.96E-05	3.96E-05	5.97E-05	4.03E-05	7.57E-05	8.89E-05	3.00E-05	4.68E-05	3.11E-05	5.57E-05	6.83E-05	8.45E-05	1.04E-05	5.57E-05	5.45E-05	7.27E-05	9.13E-05	9.14E-05	0.000115249322559	0.000110308076395	5.43E-05	6.87E-05
b0922	6.10E-05	5.75E-05	8.93E-05	0.000110692836692	7.52E-05	8.42E-05	0.00011438002753	0.000103090602589	8.82E-05	8.72E-05	7.52E-05	0.00010171790655	6.29E-05	6.05E-05	8.11E-05	6.30E-05	6.35E-05	0.000107285524491	0.000109586012107	0.000139290910683	9.27E-05	7.86E-05	7.07E-05	7.60E-05
b0728	0.009525832888943	0.013892046213925	0.009059458536929	0.007820704306085	0.011901022166294	0.008661839692165	0.001341059026536	0.001387325800828	0.001849507980851	0.001401279232984	0.00115678144936	0.001016663113012	0.001823807068942	0.00168428029282	0.003169492630583	0.003221089326742	0.003210565897418	0.002901412806049	0.004907417613831	0.004588117103512	0.001742439493638	0.002104785044382	0.004035126467175	0.003654963927028
b1203	0.000252582286671	0.000229121281317	0.00033857479918	0.000348160906995	0.000291765608435	0.000265991773613	0.000673691476842	0.000660423623922	0.000494539323188	0.000566895130056	0.000588828739708	0.000686804006027	0.0004604146374	0.000396228730971	0.000920810172795	0.000812309673031	0.000715853557322	0.000685864913448	0.0005902054685	0.000576910311015	0.000612624386538	0.00051766190854	0.000478447189675	0.000525912753664
b1130	0.000469691269191	0.000476104923904	0.000305722054412	0.000329419696246	0.000520943393683	0.000490761459797	0.000308465381205	0.000297654516961	0.00025740859518	0.000274110105341	0.000158085435584	0.000216957438196	0.000243180218262	0.000268998113283	0.000251649965386	0.000235379862834	0.000314281505594	0.00027327949736	0.000321505494438	0.00033127378239	0.000304345359703	0.000309841579314	0.000307992764473	0.00031410071794
b1704	6.68E-05	7.26E-05	0.000128673644432	9.46E-05	0.000150618821856	9.22E-05	0.000264128295011	0.000216003783741	0.00020557863164	0.000149874537115	0.000275349169835	0.000306524840956	0.0001394426534	0.000161758194688	0.000166983637929	0.000150183738162	0.000167438267863	0.000127808570259	0.00014429865205	0.000149514109776	0.00017725345436	0.000164460333699	0.000149415570038	0.000191057897464
b2901	0.000472557330211	0.000490979316179	0.000464867151639	0.000570081729582	0.000313276293434	0.000402963908394	0.000684735112177	0.000742951348343	0.00064072827932	0.00052805242684	0.000513782721188	0.000590931089813	0.000594260908749	0.000539053116763	0.000762494198545	0.000550219927374	0.000743855211287	0.000662464788069	0.000577091173694	0.000487382785944	0.000652725200517	0.00066247181726	0.00053483861907	0.000340156606526
b4384	0.000896459318156	0.000600078826607	0.000568103053921	0.000588842659992	0.000652191396321	0.000705024415007	0.000530248941364	0.000535452543724	0.000477087342198	0.000484412226096	0.000450918179249	0.000538856670856	0.000582304024803	0.000550279500803	0.000521108848591	0.000707412842498	0.000581310578791	0.000584075668054	0.000744395154299	0.000684508645337	0.000530430622469	0.000516097047677	0.000520756634078	0.000472675799437
b2016	4.61E-05	5.54E-05	7.19E-05	0.000111791125037	8.60E-05	5.30E-05	0.000165742217476	0.0001437583572	0.000130674459132	7.55E-05	0.000102732758516	0.000105249642862	0.00012724320073	0.00013048409522	7.58E-05	6.84E-05	9.20E-05	9.76E-05	6.59E-05	7.19E-05	0.000104634744896	8.49E-05	8.68E-05	6.91E-05
b2523	0.000976924423941	0.000969297680506	0.000596042968151	0.000772885608166	0.001122180069896	0.000965457014477	0.000663889588212	0.000752996149004	0.000826366172367	0.000786395213521	0.000632943180295	0.000666584482743	0.000618629225732	0.000683692162291	0.000922816891508	0.001040000591115	0.001017277755402	0.000939473627148	0.001264470635239	0.001212006248599	0.001149333880502	0.001060326864862	0.000778729741382	0.00073035072528
b0809	0.000109704381867	0.000284269273784	0.000311099938866	0.000288503093535	0.00026422101955	0.000257885675734	0.000246425627985	0.000237829138086	0.000230720315537	0.000201670832856	0.000221688010895	0.000265926705666	0.000195083016223	0.000264488356263	0.000190794660575	0.0001719576484	0.000207191394746	0.000168382995701	0.000243484450095	0.000172951472556	0.000164136825746	0.0001406727972	0.000187532265043	0.000179470054734
b2013	4.59E-05	4.33E-05	5.01E-05	5.00E-05	4.58E-05	4.70E-05	0.00020660780337	0.0002731040535	4.73E-05	4.68E-05	0.000111962937911	0.000114705955521	4.74E-05	4.56E-05	4.74E-05	4.74E-05	4.62E-05	4.65E-05	4.80E-05	4.80E-05	5.07E-05	4.85E-05	5.06E-05	5.26E-05
b2697	0.001831423336105	0.001809695227552	0.00176008411981	0.001871595576124	0.001598903968541	0.001593266750273	0.003002680692105	0.002789749948322	0.003100937940407	0.002816270470244	0.002714971885235	0.002508366364128	0.002770893208127	0.003391639966803	0.002614928305791	0.002578035236078	0.003039737013174	0.003531794915273	0.002572161307299	0.003254302552121	0.002855288518395	0.003038667864408	0.003371936654861	0.002516162514462
b2949	1.86E-05	1.76E-05	2.03E-05	2.03E-05	1.86E-05	1.91E-05	2.33E-05	2.31E-05	1.92E-05	1.90E-05	2.12E-05	2.48E-05	2.29E-05	2.20E-05	2.49E-05	2.49E-05	2.02E-05	2.03E-05	2.53E-05	2.54E-05	2.06E-05	1.97E-05	2.05E-05	2.13E-05
b2304	0.000108602835057	7.05E-05	0.000127480783848	0.000156306934415	0.000114743481925	0.00013509677875	6.26E-05	6.33E-05	4.13E-05	4.09E-05	7.41E-05	7.59E-05	5.46E-05	5.59E-05	7.67E-05	7.68E-05	4.53E-05	4.55E-05	7.81E-05	5.75E-05	4.66E-05	4.46E-05	6.59E-05	5.75E-05
b3930	4.97E-05	4.69E-05	4.49E-05	4.49E-05	4.11E-05	4.21E-05	7.71E-05	8.58E-05	4.50E-05	4.45E-05	4.53E-05	4.64E-05	4.25E-05	4.09E-05	5.87E-05	8.99E-05	7.30E-05	8.39E-05	0.00013591632282	7.06E-05	7.73E-05	5.41E-05	6.30E-05	5.25E-05
b2906	7.25E-05	6.84E-05	7.91E-05	0.000107533141177	0.000116094826355	0.000133989075447	8.47E-05	0.000150469849295	7.86E-05	6.44E-05	5.86E-05	7.27E-05	8.69E-05	6.17E-05	5.60E-05	5.61E-05	8.43E-05	6.68E-05	6.60E-05	6.61E-05	0.000120860708861	8.85E-05	9.54E-05	9.92E-05
b2188	8.19E-05	7.72E-05	0.000104789211659	0.000104645051736	0.00018225174452	0.000143384642155	0.000426270700053	0.000854573919156	0.000531707402999	0.000168995452349	0.000193070087434	0.000197800176334	0.001596712224634	0.000571944553702	8.45E-05	8.45E-05	0.000118938502933	8.29E-05	8.55E-05	8.56E-05	0.000107625429702	0.000331590325213	0.000886984759924	0.000922399121278
b0963	0.000121691612641	0.000101945753101	0.000228910785773	0.000248668653279	8.74E-05	0.000181889753523	9.23E-05	0.00013348201364	0.000123905165742	0.000104850952726	2.77E-05	0.000145362491506	0.000117384280979	0.000103495842471	0.000109497107341	8.91E-05	0.000108801969719	8.28E-05	0.000124933804659	0.000152879741261	0.00011633089395	4.35E-05	0.000127568448332	0.000148039944163
b0811	0.001224593381553	0.000836800412064	0.001627684092319	0.001375520972886	0.001208837858231	0.001213054519142	0.000587898945072	0.000602135890969	0.00085279657344	0.000733206588566	0.000536576162873	0.000876190091824	0.00061576456721	0.00049555137438	0.000630285015831	0.000789323768718	0.000351730973654	0.00026681508579	0.000701518086267	0.000559038591938	0.000632906333692	0.000527087475703	0.000427767000078	0.000349945770523
b3560	0.000801840866409	0.000916179479828	0.00037422245812	0.000440598498174	0.000721522179312	0.000755582248536	0.000694906580366	0.000693237836385	0.000807197304013	0.000559931748764	0.000508925232711	0.000609533903262	0.000660816591424	0.00064727364496	0.000591662477136	0.000582600705249	0.000846731941562	0.000743195805015	0.000812237356751	0.000721507210939	0.000870331116809	0.000825634048058	0.000979885312945	0.000871088240781
b1612	0.004294971290182	0.004237278081705	0.003045640287532	0.00285044811027	0.002971213995558	0.002264315742549	0.000668586163062	0.000640057043658	0.000490880930485	0.000380835628859	0.000575018815841	0.000632159237387	0.000731464132259	0.000714937722114	0.00168470295511	0.001600322016346	0.001463118709199	0.001545818527525	0.001771048593046	0.001861995880807	0.001128362676877	0.001015306981186	0.000925465400372	0.000813340313532
b1550	7.96E-06	7.51E-06	3.21E-05	3.25E-05	1.98E-05	1.92E-05	2.97E-05	1.97E-05	2.20E-05	2.17E-05	1.73E-05	3.16E-05	1.58E-05	1.11E-05	1.87E-05	1.71E-05	8.02E-06	8.07E-06	1.53E-05	1.53E-05	1.43E-05	1.37E-05	1.89E-05	2.35E-05
b2751	0.000696573494191	0.001073282832307	0.000621984761893	0.000694381155187	0.000866767247339	0.000654276488005	0.001152775755797	0.00127285238169	0.00104875157092	0.001239979308196	0.001229495902682	0.001223342746228	0.001233267761785	0.001180136554746	0.001156959059838	0.001014299886045	0.001395598225087	0.001424508521455	0.00153961990603	0.001414275869875	0.001709326489326	0.001575554801133	0.001395877984538	0.001403202508302
b4171	4.38E-05	4.13E-05	5.62E-05	5.61E-05	4.25E-05	4.36E-05	4.90E-05	5.22E-05	0.000134130149668	5.67E-05	5.42E-05	5.55E-05	4.40E-05	4.23E-05	4.40E-05	4.40E-05	6.61E-05	9.65E-05	8.88E-05	5.51E-05	9.62E-05	6.97E-05	4.78E-05	4.97E-05
b3203	3.01E-05	1.75E-05	7.28E-05	6.92E-05	2.89E-05	4.08E-05	3.08E-05	3.05E-05	3.41E-05	4.90E-05	2.43E-05	4.36E-05	1.40E-05	1.34E-05	1.49E-05	1.49E-05	1.36E-05	1.37E-05	2.21E-05	2.25E-05	3.09E-05	2.10E-05	3.88E-05	4.04E-05
b1702	0.002986279153816	0.003562284139089	0.002678594289902	0.003421184838979	0.002623143812883	0.002696060858233	0.00095130744124	0.001064259207381	0.000400202736815	0.000386366102546	0.000522008076395	0.000561848912197	0.000736344000597	0.000712830037871	0.001086881761101	0.000859446446807	0.000826653309697	0.00083177139357	0.000721029369149	0.000948653282604	0.000595057521995	0.000537306400597	0.000475846081032	0.000384644001506
b3786	0.000144776264852	0.000132752704552	7.80E-05	7.79E-05	0.000144234663083	0.000189157173192	0.000117954514442	0.000107388339258	9.44E-05	9.33E-05	0.000127087801689	0.000137239280222	5.67E-05	5.45E-05	0.000103736381513	8.17E-05	9.31E-05	6.02E-05	8.13E-05	0.000128020367436	0.000202192131883	0.000168034834521	0.000248124787894	0.000132087598726
b2296	0.001571948930126	0.000908637864641	0.001608317784238	0.001426596391475	0.000739012731074	0.000918615456416	0.002005381583108	0.00213248914475	0.002440481465525	0.001806561623582	0.001010174291139	0.00154800561738	0.00202450664855	0.002054441751674	0.001339411154966	0.001033543452437	0.001852382718808	0.001856431272516	0.000625449120876	0.000824947014848	0.001317954001833	0.001202921760718	0.001126524420927	0.001202980714871
b1719	0.001144559281793	0.001289924495971	0.001233602601269	0.001347849566358	0.00136880100795	0.001279198113864	0.001444047137995	0.001501780395155	0.00165192101296	0.001327385421863	0.001049683398843	0.001122960630412	0.001379049579409	0.001426601548258	0.001604229072101	0.001263466846327	0.002107174041036	0.001646857690133	0.001646972939942	0.002001455466798	0.001619155437286	0.001914427311443	0.001603457921531	0.001202845030472
b2414	0.006967197578433	0.006734886602712	0.006523852206932	0.005238439630341	0.007664395496776	0.007159881663356	0.007799216820595	0.007245812516211	0.00647963755003	0.006253176238287	0.009435972229755	0.008337370717582	0.008088526094938	0.007775501772201	0.006160024883447	0.007827996689815	0.005516644398421	0.005865233009794	0.003691365812519	0.004793778922275	0.005341595578759	0.006180026449211	0.007812440648279	0.006719101483233
b0472	2.88E-05	2.72E-05	3.14E-05	3.14E-05	2.87E-05	2.95E-05	6.08E-05	6.11E-05	2.97E-05	2.94E-05	5.64E-05	5.78E-05	4.67E-05	4.36E-05	2.97E-05	2.97E-05	2.90E-05	2.92E-05	4.54E-05	4.08E-05	3.46E-05	3.31E-05	3.40E-05	5.96E-05
b0723	0.005284367937736	0.008849640999555	0.006520409661438	0.00570335311518	0.008392810019527	0.006628249685225	0.001064390790489	0.00116699640962	0.00137675685215	0.001104674245806	0.000662226053936	0.00071064778674	0.001496897092907	0.00154589512286	0.002346192664654	0.002684933700965	0.002042603283192	0.002416195182376	0.00289910616117	0.003712859102772	0.001100982359321	0.000824883907909	0.002867885897427	0.002439002544109
b4150	5.01E-05	4.73E-05	5.46E-05	5.46E-05	4.99E-05	5.12E-05	5.85E-05	5.81E-05	8.97E-05	8.06E-05	6.71E-05	6.68E-05	6.35E-05	6.98E-05	7.71E-05	7.72E-05	6.37E-05	6.41E-05	5.47E-05	5.47E-05	5.53E-05	5.29E-05	0.00015739154572	0.000163675668431
b3454	9.85E-05	6.12E-05	0.000167514914279	0.000194862153833	0.000137792809938	0.000139717079762	0.000118692012113	9.85E-05	0.000192106075636	0.000137244849609	0.000139963603433	0.000170317870305	0.000177085968149	0.000183854699864	0.000146728680051	0.000109767862576	0.000151825689938	0.000144028171782	0.000229470395582	0.00019117865845	0.000171687128182	0.000166677860512	7.14E-05	7.43E-05
b3163	4.59E-05	4.33E-05	5.47E-05	6.62E-05	6.41E-05	4.95E-05	7.91E-05	8.66E-05	8.90E-05	9.35E-05	6.37E-05	6.52E-05	5.54E-05	6.03E-05	6.82E-05	8.08E-05	8.66E-05	6.20E-05	7.99E-05	0.000101514122708	8.12E-05	7.78E-05	7.09E-05	5.95E-05
b2400	0.000689338605147	0.000766649985046	0.000928616854348	0.001012262799638	0.000795076190263	0.000757244052246	0.001794457364631	0.001769802024197	0.001218129219152	0.001241237917329	0.001500207890602	0.001796964723656	0.001389006547717	0.001575980755974	0.001854211452065	0.001964892468026	0.001452494535125	0.001700168192819	0.001281998456186	0.001615379064509	0.001172271304828	0.00117312068971	0.0012210731119	0.001310914890917
b2513	9.71E-05	5.33E-05	0.000178282840403	0.000171651721573	4.60E-05	5.61E-05	0.000180639116612	0.000182574844977	9.64E-05	0.000103490612003	0.000199109277218	0.000246209795169	8.03E-05	8.42E-05	0.000116897064717	0.000139749422763	6.71E-05	8.60E-05	0.000171597148202	0.000191307064478	0.000222631567673	0.000124878524759	7.88E-05	0.00020505708319
b4260	0.000412724971918	0.000374479211647	0.000460828187387	0.000467779838883	0.000740819750388	0.000696834042644	0.000627496985688	0.000583792691743	0.000595089973379	0.000508085864397	0.00055648970635	0.000577960081387	0.000684885962854	0.000732454873408	0.000554024662601	0.000589194409101	0.000683636265631	0.000608499397131	0.000649729202056	0.000668274075466	0.00069382131793	0.000496062770561	0.000553855275416	0.000579959427204
b1101	0.00064055414512	0.000651660390296	0.000377604332874	0.000387008143257	0.000582085411739	0.000554674971261	0.001897358884726	0.001822668428821	0.00230685778793	0.002238817338533	0.002996696657516	0.002588278953297	0.002221257810192	0.002751698901549	0.000618338037786	0.000565656510191	0.000793685961821	0.000605871873749	0.000588765598722	0.000417561416556	0.000493380554006	0.000478455571906	0.000438206792015	0.000338399350558
b3931	0.000669880102619	0.000778243262846	0.000705319300138	0.000720915179604	0.00090202640085	0.000802967740422	0.001151280107751	0.001102258636479	0.001179854145749	0.001294592606521	0.001388273293916	0.00120097515035	0.001073909753622	0.001183311967956	0.000823249762764	0.000909974905795	0.000820022411841	0.000793221807057	0.001247757555853	0.00118313002233	0.000851622036484	0.000685445370469	0.000789485465467	0.00076691430165
b0756	0.000778006068245	0.000660626910998	0.0004109839442	0.00040865898303	0.000571461954884	0.000584457933079	0.000340606584256	0.00033715753785	0.000369995863576	0.000351921353286	0.000188524317585	0.000285851696452	0.00034786783305	0.000355829772599	0.000424714516195	0.000330760654254	0.000393188911128	0.000332618119408	0.000372346311923	0.000424069036263	0.000384738399801	0.000340507404216	0.000320439803516	0.000285100116755
b2232	0.000127801145251	0.000142523372641	0.000175200720633	0.000201570697162	8.14E-05	8.64E-05	0.000195781229107	0.000175753094904	0.0002540892382	0.000221808331099	0.000174578808833	0.000241423829504	0.00016454048742	0.000133741811729	0.00017301904055	0.000156904199484	0.000221660085883	0.000137403924242	0.000150295189297	0.000174749709945	0.000225364650987	0.000155768493387	0.000121000555777	0.000111671617109
b0462	0.000677540201298	0.001111489689516	0.000695611889336	0.000736517370533	0.001491235671156	0.001798320760468	0.001919731243473	0.003529535888477	0.000917154664351	0.000675690550312	0.000821856051427	0.00096362691473	0.002249950190671	0.001362086883859	0.00092467903602	0.000914191978072	0.00125758511877	0.001046364682462	0.001059620083897	0.001709583190205	0.001219752815402	0.001134463299063	0.001001933973956	0.003402470846058
b2418	4.40E-05	4.15E-05	7.90E-05	9.10E-05	9.52E-05	8.87E-05	9.36E-05	0.000115855222182	5.98E-05	4.49E-05	7.49E-05	7.64E-05	8.18E-05	8.84E-05	7.78E-05	4.95E-05	0.000140894926352	5.82E-05	4.60E-05	4.61E-05	5.55E-05	5.31E-05	0.000121145458039	6.69E-05
b1049	0.000317854461822	0.000267871712152	0.00038798291663	0.000437694732064	0.000337095406617	0.000308236500327	0.000366848971262	0.000328556545315	0.00021445247484	0.000151491206094	0.000247708577252	0.000269926735678	0.000301378712417	0.000308185259452	0.000233805708904	0.000260444792801	0.000400448277024	0.000297003322719	0.000372904506727	0.000305553756379	0.000496774363494	0.000450564443213	0.000349069863734	0.000347734924374
b1917	0.000124125757983	6.90E-05	9.19E-05	0.000118911408431	0.000114036818085	0.000104769342331	0.000194792726088	0.000148317946547	0.00011039402004	9.16E-05	0.000170060509065	0.000168957256542	0.000147036823869	0.0001353270421	0.000115386669769	0.000109425510374	0.000132898685191	0.000146767505354	0.000153891917788	0.00014080887786	8.88E-05	7.61E-05	0.000107728294041	7.92E-05
b3713	4.70E-05	7.03E-05	7.36E-05	8.33E-05	2.92E-05	3.46E-05	2.99E-05	3.94E-05	3.09E-05	3.05E-05	3.72E-05	3.81E-05	2.73E-05	2.63E-05	2.74E-05	2.74E-05	2.67E-05	2.68E-05	2.77E-05	2.77E-05	0.00010037752039	4.67E-05	4.27E-05	3.73E-05
b1613	0.000364857896389	0.000350955047425	0.000437903182793	0.000489618902356	0.000436643118534	0.000456493098872	0.000479563860121	0.000447480898909	0.000314743066868	0.000473374149199	0.000261299704541	0.000284528317232	0.000351049938498	0.000349342564451	0.000435852961361	0.000330404933868	0.00038550735116	0.000345661891607	0.000256731362596	0.000293355792024	0.000379662481866	0.00032412572795	0.000297619503581	0.000276786599367
b3736	0.000615387076322	0.000241116523074	0.000992260876683	0.000836782975896	0.000411512799342	0.000517958594475	0.000552151860691	0.000332305843297	0.000166129814603	0.000269240137932	0.000396639994675	0.000565777709874	0.000114316325519	0.000104700540747	0.000339900045748	0.000874506754563	0.000171493711611	0.000478272761459	0.000775002725559	0.000787814269924	0.000931687783654	0.000670494477766	0.000185094518143	0.000375554443525
